date,value,actual,previous_original,previous_revised,revision,indicator,surprise,total_score,zscore_5y
2024-06-22,1864000,1864000,1844000.0,1844000.0,0.0,continuing_claims,,0.0,
2024-06-29,1856000,1856000,1864000.0,1864000.0,0.0,continuing_claims,,0.0,
2024-07-06,1866000,1866000,1856000.0,1856000.0,0.0,continuing_claims,,0.0,
2024-07-13,1853000,1853000,1866000.0,1866000.0,0.0,continuing_claims,,0.0,
2024-07-20,1874000,1874000,1853000.0,1853000.0,0.0,continuing_claims,,0.0,
2024-07-27,1876000,1876000,1874000.0,1874000.0,0.0,continuing_claims,,0.0,
2024-08-03,1863000,1863000,1876000.0,1876000.0,0.0,continuing_claims,,0.0,
2024-08-10,1859000,1859000,1863000.0,1863000.0,0.0,continuing_claims,,0.0,
2024-08-17,1864000,1864000,1859000.0,1859000.0,0.0,continuing_claims,,0.0,
2024-08-24,1849000,1849000,1864000.0,1864000.0,0.0,continuing_claims,,0.0,
2024-08-31,1845000,1845000,1849000.0,1849000.0,0.0,continuing_claims,,0.0,
2024-09-07,1827000,1827000,1845000.0,1845000.0,0.0,continuing_claims,,0.0,
2024-09-14,1831000,1831000,1827000.0,1827000.0,0.0,continuing_claims,,0.0,
2024-09-21,1825000,1825000,1831000.0,1831000.0,0.0,continuing_claims,,0.0,
2024-09-28,1858000,1858000,1825000.0,1825000.0,0.0,continuing_claims,,0.0,
2024-10-05,1869000,1869000,1858000.0,1858000.0,0.0,continuing_claims,,0.0,
2024-10-12,1884000,1884000,1869000.0,1869000.0,0.0,continuing_claims,,0.0,
2024-10-19,1855000,1855000,1884000.0,1884000.0,0.0,continuing_claims,,0.0,
2024-10-26,1880000,1880000,1855000.0,1855000.0,0.0,continuing_claims,,0.0,
2024-11-02,1872000,1872000,1880000.0,1880000.0,0.0,continuing_claims,,0.0,
2024-11-09,1892000,1892000,1872000.0,1872000.0,0.0,continuing_claims,,0.0,
2024-11-16,1892000,1892000,1892000.0,1892000.0,0.0,continuing_claims,,0.0,
2024-11-23,1871000,1871000,1892000.0,1892000.0,0.0,continuing_claims,,0.0,
2024-11-30,1873000,1873000,1871000.0,1871000.0,0.0,continuing_claims,,0.0,
2024-12-07,1862000,1862000,1873000.0,1873000.0,0.0,continuing_claims,,0.0,
2024-12-14,1882000,1882000,1862000.0,1862000.0,0.0,continuing_claims,,0.0,
2024-12-21,1828000,1828000,1882000.0,1882000.0,0.0,continuing_claims,,0.0,
2024-12-28,1871000,1871000,1828000.0,1828000.0,0.0,continuing_claims,,0.0,
2025-01-04,1850000,1850000,1871000.0,1871000.0,0.0,continuing_claims,,0.0,
2025-01-11,1888000,1888000,1850000.0,1850000.0,0.0,continuing_claims,,0.0,
2025-01-18,1849000,1849000,1888000.0,1888000.0,0.0,continuing_claims,,0.0,
2025-01-25,1874000,1874000,1849000.0,1849000.0,0.0,continuing_claims,,0.0,
2025-02-01,1839000,1839000,1874000.0,1874000.0,0.0,continuing_claims,,0.0,
2025-02-08,1861000,1861000,1839000.0,1839000.0,0.0,continuing_claims,,0.0,
2025-02-15,1847000,1847000,1861000.0,1861000.0,0.0,continuing_claims,,0.0,
2025-02-22,1892000,1892000,1847000.0,1847000.0,0.0,continuing_claims,,0.0,
2025-03-01,1851000,1851000,1892000.0,1892000.0,0.0,continuing_claims,,0.0,
2025-03-08,1881000,1881000,1851000.0,1851000.0,0.0,continuing_claims,,0.0,
2025-03-15,1847000,1847000,1881000.0,1881000.0,0.0,continuing_claims,,0.0,
2025-03-22,1893000,1893000,1847000.0,1847000.0,0.0,continuing_claims,,0.0,
2025-03-29,1844000,1844000,1893000.0,1893000.0,0.0,continuing_claims,,0.0,
2025-04-05,1878000,1878000,1844000.0,1844000.0,0.0,continuing_claims,,0.0,
2025-04-12,1833000,1833000,1878000.0,1878000.0,0.0,continuing_claims,,0.0,
2025-04-19,1908000,1908000,1833000.0,1833000.0,0.0,continuing_claims,,0.0,
2025-04-26,1872000,1872000,1908000.0,1908000.0,0.0,continuing_claims,,0.0,
2025-05-03,1877000,1877000,1872000.0,1872000.0,0.0,continuing_claims,,0.0,
2025-05-10,1893000,1893000,1877000.0,1877000.0,0.0,continuing_claims,,0.0,
2025-05-17,1907000,1907000,1893000.0,1893000.0,0.0,continuing_claims,,0.0,
2025-05-24,1902000,1902000,1907000.0,1907000.0,0.0,continuing_claims,,0.0,
2025-05-31,1951000,1951000,1902000.0,1902000.0,0.0,continuing_claims,,0.0,
2025-06-07,1937000,1937000,1951000.0,1951000.0,0.0,continuing_claims,,0.0,
2025-06-14,1964000,1964000,1937000.0,1937000.0,0.0,continuing_claims,,0.0,
2025-06-21,1956000,1956000,1964000.0,1964000.0,0.0,continuing_claims,,0.0,
2025-06-28,1954000,1954000,1956000.0,1956000.0,0.0,continuing_claims,,0.0,
2025-07-05,1951000,1951000,1954000.0,1954000.0,0.0,continuing_claims,,0.0,
2025-07-12,1946000,1946000,1951000.0,1951000.0,0.0,continuing_claims,,0.0,
2025-07-19,1936000,1936000,1946000.0,1946000.0,0.0,continuing_claims,,0.0,
2025-07-26,1968000,1968000,1936000.0,1936000.0,0.0,continuing_claims,,0.0,
2025-08-02,1942000,1942000,1968000.0,1968000.0,0.0,continuing_claims,,0.0,
2025-08-09,1961000,1961000,1942000.0,1942000.0,0.0,continuing_claims,,0.0,
2025-08-16,1944000,1944000,1961000.0,1961000.0,0.0,continuing_claims,,0.0,
2025-08-23,1939000,1939000,1944000.0,1944000.0,0.0,continuing_claims,,0.0,
2025-08-30,1927000,1927000,1939000.0,1939000.0,0.0,continuing_claims,,0.0,
2025-09-06,1928000,1928000,1927000.0,1927000.0,0.0,continuing_claims,,0.0,
2025-09-13,1916000,1916000,1928000.0,1928000.0,0.0,continuing_claims,,0.0,
2025-09-20,1921000,1921000,1916000.0,1916000.0,0.0,continuing_claims,,0.0,
2025-09-27,1929000,1929000,1921000.0,1921000.0,0.0,continuing_claims,,0.0,
2025-10-04,1928000,1928000,1929000.0,1929000.0,0.0,continuing_claims,,0.0,
2025-10-11,1947000,1947000,1928000.0,1928000.0,0.0,continuing_claims,,0.0,
2025-10-18,1957000,1957000,1947000.0,1947000.0,0.0,continuing_claims,,0.0,
2025-10-25,1964000,1964000,1957000.0,1957000.0,0.0,continuing_claims,,0.0,
2025-11-01,1946000,1946000,1964000.0,1964000.0,0.0,continuing_claims,,0.0,
2025-11-08,1974000,1974000,1946000.0,1946000.0,0.0,continuing_claims,,0.0,
